rank	node_id	address	label	in_degree
5873	56660321	1FiosiYKBBPVDvvMUYES5CZYLHU1JeJ4hv	null	3136
5874	103680616	1KDBmSXMxDp5VYmHdZVwYvYmTJG2ucQ2ax	null	3136
5875	103680619	12PXDe42aN5PZD3UXcUZ1mACPhDWxXvf6N	null	3136
5876	103680620	1EDjBMxZec3q9PqHyoM6hZDPVtDwRDfCe	null	3136
5877	111184047	1LxhtA5srjKnH9rWcEgUfWsB5TE4y9GyJF	null	3136
5878	193849219	3EXQoRNPNyNfT693yrJbr5Q5si1P9TVJVH	null	3136
5879	24392064	1Jpd5t4L4zwEwjqqiXpW2EeCa36xwxyzZY	null	3135
5880	60456881	1H17TUobwepQmL2MYo9DeaNg1eq2YNH9cN	null	3135
5881	68442489	1EVSH41pde6yjBcAZEW9Y9QQS5P7Qcgwto	ePay.info	3135
5882	103680617	1DT54fth2sjCxjgZFKCkj9VZAxnv8B1Muv	null	3135
5883	136725509	1KH8rzBCyE3w3rwKPf5YTodcw4aGUAKkN5	CoinPayments.net	3135
5884	103680618	1MwZbFgDpVwFTzA5cyRp3yqmid3nBAvXeo	null	3134
5885	119930319	13FbZCurWtNd4fQkiH2qvhccpeRN58gj44	null	3134
5886	159069944	15tRUDa1dQdQRvgJVhDi5KBtLZczSHm3zQ	null	3134
5887	203251270	14Kk7bc5karB2J7rF545gGsq4zEmbAnXtT	Huobi.com	3134
5888	17216180	1svd1e24EEVfykXoPt7NyRceAC36fsvcC	null	3133
5889	268339144	1KHMgT2VmVVJUZNqzaWm9nuW7dCXgxKrKj	null	3133
5890	38677240	18ogeUan9GYk2bNTnGcUxVX2jy3LC3vL93	null	3132
5891	63179633	1Hwd1JQqE1bWA5qeCKXPzD7NeqdyhLLWcW	null	3132
5892	174291797	1KTUAfN2YxC7WJgaw7xRmyCqbTS6KKQQKJ	CoinPayments.net	3132
5893	24461740	12a9QeRr4w2oXjh4gsKVNTPHDdyf7BjKA1	null	3131
5894	35466858	16jCTh6AtiMG6EiFjyLfcP4iUj8yCWsLCf	null	3131
5895	180808638	1LAv13RTJkTZG3miKTRsSLJs2NL693fefq	CoinPayments.net	3131
5896	223154921	17dvRYHsynTT8bYRfxX9MSd1UaRA4zvs6V	BTC-e.com	3131
5897	256498335	1NPPbWxga53CTQF9n37ehBpbFBBj3zVfrQ	BitBay.net	3131
5898	258422911	34aJC1onFE1XBGAc8PewDZBti9UJTVGSJs	null	3130
5899	29013360	1gaAKE9MDxvXH3UN4mNspSBcUsSkbs3wC	null	3129
5900	52823626	13RSiFYnpG18fquTXUMxTFF6eXogUVfUdA	null	3129
5901	108143558	1C17UzQd7T8Ekg1KM7waRJFDCJjuzAniNR	null	3129
5902	44281849	1JiPutZrDBLW4YwXY5GbwgLJrpAQTMUUir	null	3127
5903	71152447	15YgK7HHwi7AniB7SJcbKpiqYGWK3igkhF	null	3127
5904	141887290	3H3xXocL4FYyWGfV2XhppqPZ46hVcsuado	Cubits.com	3127
5905	274763741	16kbrz8tFfKR5tTBpxoSwZvLb9Vo4uxnqs	null	3127
5906	39663586	1DDcM9Gbf7ece4PpdBvscBV4JyHo2Bb7bz	null	3126
5907	53505951	1EUFsWrp8tDXfgq7fdz3kTqg5QuNcgnx7b	null	3126
5908	119466312	3ERyLzNnkw2p3sdWWgGeKodjMJyhskEcFV	null	3126
5909	154375813	1AD5tRujRD44CL3fzqJssHdnxDDB8LudJB	null	3126
5910	19193171	1BpiARPmS49fe6RNLzxo7LySipui3aL774	null	3125
5911	130912903	12JRR5pdVyzjTjsCj282c9gTruNPK1jx6Z	null	3125
5912	20966668	1MNz9xK5qwdxGdWd7ciGGvrSNokpbad6pM	null	3124
5913	49747920	1JeyZBDbJTz5d1rfSkGqywzwX2AWySUByW	Korbit.co.kr	3124
5914	111093098	13GmsEbrTNMXRCKna6WtDVWSjDTb3AuWg1	null	3124
5915	115516866	122XEpjT2NGFfcShGWu3kRNAoZ9Y7XbNHT	BitoEX.com	3124
5916	41870301	1HefJx2s87hq78S4kHLLbNgQQaDgDE3m5u	null	3123
5917	115577363	12zGZeBirZ8s5PUGAokcvMkX4bXkqRcmLb	null	3123
5918	150926238	12iS3SJ14E9oasSsmhYisaenuibGsGHvZh	Luno.com	3123
5919	33384687	16CtRTiz88JWbBVYgFQtjpzEbiGwHEuxBt	CoinTrader.net	3122
5920	102546264	3D4nbRmhw8g5B3D3dqSAhbvYkZJSc4UWoz	null	3122
5921	217337523	1QDTATj7ZUJQWkZNou1hZQoAz9Dpk1YNma	null	3122
5922	2424260	1Fo77RjJGzyVu1oNNrj4tBvCy8GbPP2ML	ePay.info	3121
5923	54097254	1NJ1h76dvq95QhnxnhNWugaE1TQS7JJvo7	null	3121
5924	35310582	1N98rwJjwh9uyRdraYMkdgTYrSn83Hp82R	null	3120
5925	57436098	1BPbM6jGPebcdjuiidkGDh7HmMLJZ8aSd6	null	3120
5926	175193432	1Np4iVjpZJ6vNocfAAZGz4JL5WJf7oeuF4	null	3120
5927	24463437	12TX4B9N4vmkgXdPqFcyXW18FHse5kQW2J	null	3119
5928	33545070	13jxLhQHbc4Ut8beyWAv7mwPmFYFAGWTYp	null	3119
5929	42123550	1Pxf9YWLm4DrzjXr8rK1eXVbmFDbVE2XZZ	null	3119
5930	232066959	18vCiLmvW4kK4xNWRWW2HxYUaicZourNDg	BTC-e.com	3119
5931	143282686	1Ac1ALBQe1aUTRRG7UiyiEif7rVwzYhkRR	null	3118
5932	205028447	12oHfrw5eEQUywdUfn2DZw9asG7bFZ2Du2	null	3118
5933	209203582	17xzqq7KZiHb9muaFAW9hW79xqSXYE5aUM	null	3118
5934	230037557	3N51DWtKvT5SLtpWc6D7d3JY8TYFVALgeB	null	3118
5935	55028387	1NnUsJC2Jz2oCUu4PBK6CA1T3Ww3vhRyut	ePay.info	3117
5936	64075468	135hpAbm8XvN9n694rgtMWr7jrEk6WWiTp	null	3117
5937	48733977	1CcdaxEgwXGux8zTvxTuSHp2HdCqKxetDU	null	3116
5938	120732663	35XvsubhK4PYdvpK4Mhqfokc35d8nDPgBq	null	3116
5939	203150855	3L4unXVGrnuP5qK6Vbp3RJ3X3bHSX4MPN1	null	3116
5940	41645682	1Fc5XyA76SMkA8uZBmgxscT1n7E74xbJXs	null	3115
5941	138368471	34XKaHStxTNxLkFP2hM73DCXh3UWxrMJ6W	null	3113
5942	170271786	14zzp5dnXrANtFZvdDMNKAwS8bLhfW4GNF	BitoEX.com	3113
5943	43520964	1QJskF8vvkHoGSp2oaeUkb5CvVC4EeiLCH	null	3112
5944	267467039	1EohoWV65RWeWgwvDwGZJMN6NVA4FKcywn	null	3111
5945	5374133	1LqAiuTSK2KjXtibL8iZA4DEQhGL4MjjX3	null	3110
5946	27145741	1NzESv9nYxQJNVw3NpZa4q7ZToBkDaqHPu	CoinKite.com	3110
5947	42430664	18oP7VAM4fyJmMFup2HG4VkDDb8tiJyK2A	Kraken.com	3110
5948	2052585	1Np62fdrCcHic4KJzaVyxyPthedLfgqfWn	ePay.info	3108
5949	93317980	1D88BHLq4yWgejo6LqFb3Rwx5hfVcap1kA	null	3108
5950	234013483	3J1LapJYqX1XvML5fwRkK3BVhKiibFmxpt	null	3107
5951	5395353	14oKijqKt8n3UzfS33wSWDMfZ3XyyURyyy	null	3106
5952	78357879	1bonesRifnNieWmvfqa7xhP3Cg79xtodi	BitZillions.com	3106
5953	222391022	1FwVr6ns4VcDuawWcJmo8WSVBodUdrTEE9	CloudBet.com	3106
5954	81601858	1C35n1c4ugLLFTd4YkZeHmPNHq7Yrtk6jW	ePay.info	3105
5955	140540587	1H2Dojqjk7BuGUCi9Vw6UToCJqCSexweBT	null	3105
5956	153572204	194TrCrhEhjEAqouu4bfTdF8VGYTEJH8vN	null	3105
5957	268266303	1GopWsmvMRhvboak1MEnfRqg8KkkN7hEs4	null	3105
5958	81596845	15zev2rUgFvu7AZkMtPsXSGMGpAVxK9SZg	ePay.info	3104
5959	81601853	17HfLnV9VpzeAdFkcpdiCJuPEwZ64AfQwi	ePay.info	3104
5960	206831941	14qmwEQu6f8tFzTHbJzYJGwHhA3E9F8J63	null	3104
5961	271547384	33A9GzT7nGVNpKH5u4SoxJwtQFgST9Ktaj	null	3104
5962	3529338	19CxcWo1ERqMxZywVPWwM3CxLTFhVefJQB	null	3103
5963	31128748	1LZzANwuPR9VYvJAGupRvPP99Q4yyQVGBN	null	3103
5964	81601854	12V1cy3mXBPzLbxe245UmLbBp4nqkPUMXZ	ePay.info	3103
5965	114103451	15rcCaHhQvMNASvpgxX3deJiLTNYPn5hEe	null	3103
5966	268339147	1EVg5dszpE2DoAM9DP9WAUusK7QxunBdqn	null	3103
5967	40761529	1HuNNtHDMe9C9PDQeG29P61sKPLgptcVLn	null	3102
5968	50890947	14Ur1NsUkA6jbzwTxKEneV1hKD4T2na1S7	ePay.info	3102
5969	81601851	1HxRLPyojkHJrPWLNJY82Q5seeRBVTmg1L	ePay.info	3102
5970	41744616	1Fuiv7wZN3ksdA8qxpGxRqcEYmUJkcvJr4	BTC-e.com	3101
5971	49101499	1ESnELUZ3axSYGaAvhJJcbeyzkYe5mGrLQ	null	3101
5972	81601850	14WtLeVAxGWcnyg1ix2UjkcazgH3TB8dR8	ePay.info	3101
5973	81601852	13B8WXevznPFjowVrdqbnLqvkyjU5Z3FUX	ePay.info	3101
5974	81601855	1BoanWY4uCs7Cxbq4ikvFGp7wFmY91hXMj	ePay.info	3101
5975	81601856	1B5Ue4XCyXm74VJxaG7dchEpT6NFgrLfCx	ePay.info	3101
5976	81601857	18M7wC27FBruYmGRNasKV7x4wJqW4hr5uP	ePay.info	3101
5977	81601859	15P4DYWaDHMAkYKW3U4pd34SrinJZEdJk1	ePay.info	3101
5978	81601860	1BP3ucFoxpyaPvGdR8LE3ojZTsWZTbRkCf	ePay.info	3101
5979	81601861	1CggZR2ik9JRzhs3hPEkHmt6Nrc65Qf6g8	ePay.info	3101
5980	81601862	1KmhgurR6jkqSQD33YTWMmjuSsyJLZ1KSP	ePay.info	3101
5981	81601863	1FjaoftCiazJCxVSDakqjGkrbH8HfzapfZ	ePay.info	3101
5982	282417034	3MG32GS5ixw1gLwZGGSWT3ANZob63jR2om	null	3101
5983	23605935	1F9d4T4vtZoR3HLWzXyF969MnPT2WfLT3H	null	3100
5984	41521835	3CzejZmopEMuBXLyrTS7rndL8UoxFpZMmb	null	3100
5985	69258361	1PDYDbCLZnm11GyxtEKgAbvpEZYrPDJFhX	null	3100
5986	88018177	1Fgsz89Nbx4KMwBiPxyfpt2WZ87tnoNrX1	null	3100
5987	127080327	1MKM3h9ryR7gfeLrE2LSwqMMwemWgxzyy7	BitoEX.com	3100
5988	156782904	36j6HSEHqHeH9HzWTUf5qLSyPhVTRY28Rq	null	3100
5989	24275242	1HJbKo9Dp9AJUoiYXCX2jiMnqxVvZuHZR5	null	3099
5990	32062624	17LgTBztzsnmhQoyMdbnWZXtVBSiTKsk1Z	null	3099
5991	20667903	1GGDS4XAv1K2hVRGavLNxpf2Q2epkiKMk7	null	3098
5992	49716250	17hi2MeavctQ7uP3zQegmWQ2uctg25jsqY	null	3098
5993	64110143	1BFs1GtB8DvcD4zE5GsayHSuU7WNEB4rzJ	null	3098
5994	32534473	1AqvGmmVAHumFamqQM3NunVBQKBaq6PK3Z	null	3097
5995	39283419	1PWvtjjAYfXmd1nVSddoGbqVXJAjTcvFPL	null	3097
5996	39582338	1HFAGYGzmEGwK1bWijM6dumaVEJNeM22Rd	null	3097
5997	65637277	15cPP8tcoSLn8hySc6FVTWutL1RENmfGVr	null	3097
5998	242172683	1Kw9M9q42tGz6zfx3uY8WfXMk5izoJh1mW	null	3097
5999	248113391	3G75hzXNGtK9eYwcbGmFM4GyUaYPdB9chn	Xapo.com	3097
6000	170733815	33pnBeqzA5YYEm6cJuBTbpWS9ttFXu4W7D	null	3096
6001	277146295	1CDqkvJfAgPNfZwkCUWHa1HCVKSgvocjzL	null	3096
6002	76780539	1LurQguk3ezepRi5GR4Mb2RiiqaAM2eURa	null	3095
6003	255332588	1upLNjT5Bd2jtYEmCBEZnxQ57gjUSKKw9	null	3095
6004	62591517	36BgeyW1fgyX3GDFeNKQY1tcrr8S5T2bXb	Bitstamp.net	3094
6005	235792021	14N5Y9m5TLX2XHfZ312AtNwZzP8w9Js4CN	null	3094
6006	35210459	19ekMNkW8T74tYQyh94a16iWsRmDic74fM	null	3093
6007	38695054	1Hsh9eFiJXjF3D58KR2fpiGjsX8R99enof	null	3093
6008	63598079	17KL9hKArGJ8GkYNNqbQvApXQgyf3TeNuL	null	3093
6009	18766336	1LBtU3V3YHv3pKK6pwzMBEK863qk64Zyj6	null	3092
6010	26505846	1GsrU1y1HnHiGEGKRJWgLQWS5dSxGcqScJ	null	3092
6011	32994315	1HTgxSxA72oXp7wst4QvK8fwCoqqUkWfyF	null	3092
6012	43671751	1GaU5cvYVcjzimDA9BjWvmVAt9sKEu1VaJ	BTC-e.com	3092
6013	65567830	1LTBCyh9dKhNNZFaByPXfrkeuAD7yr6A4b	Poloniex.com	3092
6014	67440058	1K4XUo2jcLoyK91kzXp49hEJkiStdc1vu4	null	3091
6015	109676072	1N7ENjhUg8VehFaW1aRtPHg4XGbyGnMmwp	null	3091
6016	38070528	11D2v4KwMkwgGpg8CveVLpwUX6829H8vg	null	3090
6017	180673418	1Ps8Ltr6L3fxmhJE9RGkd5wpXHEu7MCvc	CloudBet.com	3090
6018	2079847	1GrpBckacC1JjmFNH39NF8Q2x6XEdszMbK	null	3089
6019	39182233	1JtAtDQPjBmFomazGjL6fuUFe3t3MndSLp	ePay.info	3089
6020	52010212	12fTe7agjwL1QDA5RH6SAAS2jQjGKeMvRz	null	3089
6021	55047246	14ue4wQwxXVHRThD7TT1RgkazZVjYy4Dj9	null	3089
6022	60881424	1F6QzxSUMfpBJA8A8rrMnhEzWDMXMyVzUA	null	3089
6023	68316691	1HyoJnCqP68r2s5cKVAjPyx73qjU4wGdVV	null	3089
6024	92866814	13bbwGYjkKkrfGPUhopjZ7WBU6X8LVHPo1	null	3089
6025	193829344	35pCKhv1oVGfZHqiY1UNA9dj2HvsGWj7D3	Xapo.com	3089
6026	52485346	1LKqZkB6FDv7cExcCKFwTTuL8KTDj7pVEN	null	3088
6027	64362884	1CUQa1Lq3ee4EvjpsoyrcRQbCGA7BwymUZ	null	3088
6028	175156800	1My2G2JDdRpumsEY1DGWpzesedRey9CJUk	CoinPayments.net	3088
6029	213945763	1bFMWfpEjeq8Kn1Z3dMtHt7Tisbk7xVUG	null	3088
6030	50281298	1FHHNrd5bJyV65vu5DqdjCnej2mz3djSZ6	null	3086
6031	116742477	1GDqsTDMCXkE3SiKrHc3Pdc8yY6kdGHb9e	null	3086
6032	140533832	1PBNjVyPNJFiuqEPTc8QZsheJXQKkrdHx1	null	3086
6033	40616530	1FVDXt6RsuKmuYzVj3HeB2S7cKKoQCLTpC	null	3085
6034	146195388	1BXmuS9sKJdhqhaykNdKi6UhhSmMWxuv9T	null	3085
6035	27217129	19C46EHNYLzRRNtsvUVUSgGVMmZwLA1KLR	null	3084
6036	30173287	1D1Fh1LbfoZpiuvHtSBMwbZWHVrxy1aZNP	null	3084
6037	39598403	1ALj5izDA364UpHafYXivDqZAwaMFNU1aV	null	3084
6038	62143377	145FSsT2Ttv9j3eCaFa7jmc6hzGKXFRmwZ	null	3084
6039	98922449	1KBLCx6pPqCGoQaXXuabnCtzRuuRsY8Eio	null	3084
6040	136950353	1PQ8vJFQ6g9cvz2HjPUAkAFup5biYJZ3HZ	null	3084
6041	136950354	1N75XHVb8EPJfxZVyXN2yxZAd26a653Pvp	null	3084
6042	136950356	14bxLjnXSfEY1MFQpeu6GToQJ4QhLDjLG1	null	3084
6043	136950357	1M5h8cpiUX47gtHSE8dokeD89WYAMD6LVP	null	3084
6044	136950358	1NGMdhFvBwAGBLNVeQj6a8Wsrf6N8ByuDF	null	3084
6045	136950359	15d1buKaGisi9oCmcWPwW8iudPCaE4eq1j	null	3084
6046	136950360	1PdNio5Fprp834MmQ4pEcyBk3FCdLAuf8f	null	3084
6047	136950361	1BHu5pBpJawCHbRLDW8CxwpYdsH17pT3EL	null	3084
6048	136950362	1LKbic321oPmEs8ugUhob6H4PYEBTeBvjw	null	3084
6049	34650382	12hU5JAfqm6fTvqD1RXEvSrqB4a2PbBZpR	null	3083
6050	233491275	1NRJyj5SB1roZx8KQycfmNWpiDqgS8ueUm	null	3083
6051	16508539	1JNppkMCZjkRPm9iGYUFLrryXm1pwwGuLJ	null	3082
6052	59115037	14s6paLwFgGjZZQXvfuLkoeiFyQ1CH3zQj	null	3082
6053	60928613	127LW5XVrMFnqRKAeMdVrXeYqCwMkRoBSg	Genesis-Mining.com	3082
6054	79500368	17RRgZ3xeMvkrSEwaCJzAbJ9xaeycL2d3h	null	3082
6055	150955923	1KGkb4SiXsmFsy1p9h4SUFTFtL8LQ2sgZG	null	3082
6056	28442410	1CUTBFKqYZvgGq48N5asYPH683EKX3shno	null	3081
6057	180650397	195BsbiXjzXbKy2KiWb9HcFobtkcv1bFE4	null	3081
6058	192824248	186QGS3GyYdmkkwKEK3qCJKLTmwj72URtc	BitoEX.com	3081
6059	135563481	1AUALbDiPdafvDrc1a26pj8fVYqT7P9otL	CoinPayments.net	3080
6060	144163655	19VaVBJy4FDJuVHVHLdoJrB95QDr7uKcd3	null	3080
6061	230782986	15cBJHc9TbuKP4Y29xahHGF8jSqPURqGZe	null	3080
6062	17730431	1HVJbFaHVJj9eC1Tqv1d6r5Xg2sv1kM8iD	null	3079
6063	61435280	1DGKnihxaLwqGAic3WTn2LvsxKcR7JxEfH	null	3079
6064	197413872	1J2bmJuBn7rUHSqqT9LYb44R1ECzU5fexT	Huobi.com	3079
6065	41034599	181Fdr6jpn9ks3eRocouPNUFPVXWumFYSV	null	3078
6066	59620486	1PXBj9VAKvYmzPyeBRBN7ZpwARjpeRx5g9	null	3078
6067	81585914	39QJUoxytB6WioC1mKXQ4dZdkYEMFp837R	null	3078
6068	104200469	15avhtdVuuPN7TTwVRbjFyf1a2ZZGPrYGb	null	3078
6069	41778228	1N22N4qxz7bCXtBBTeaiaEtdzrzn3puBc8	BTC-e.com	3076
6070	224448202	1PKQWc1F7e7qigMkPFozM6kMWigvVcf5YD	null	3076
6071	239339017	12JQRT6AkyZZ8TeDaSfdCvaeDn39faHVin	null	3076
6072	56934877	1BkewirTFqhzvnLSdqzTTcqNzyTVTfkfXf	null	3075
6073	39276357	1Nqe4dYy89bsS1HQhGunuxKRTiQbtUkNCm	null	3074
6074	119910999	36i2K2sG8VGsKRKFJNoRuAErxsRTpcmrBj	null	3074
6075	214709976	17e7SnvXZaeYNtC7JWk1HXHPbSdi6DhJns	null	3074
6076	233642622	38wq1cLpybHnDLwWS7K2uRHLnEqhmLrW6f	Xapo.com	3074
6077	267704577	1JLfNSMP5oQCQUiu21x4qBdMX7NU3G8CTG	null	3074
6078	43346655	12RvnnWLmr2kT3R5a5hQQfRCXSNGTVvNRy	null	3073
6079	64506301	1BRg6N1haKX1msnDYSgPH6LA3w3SixK3dK	null	3073
6080	185649554	1ChASKxkHrjeKdciNiFkWiiM7GeSC1dRyR	null	3073
6081	41645680	1CtQKu4X6wJtEz5kGudSACwbXsiGEaFSG4	null	3072
6082	153381576	17jtFdjxokv7pKBQeHxQFWokux8TjkDXV7	null	3072
6083	42438689	1NuBEAkLgH52LGdkwPLTfJhCqdFYnJgHzr	null	3071
6084	44420794	1CYUhuUGCfY47RdLPuETzDriA6CSQHiPZy	null	3071
6085	172861289	14pcDSbQ8gTHcavFB3br5NStn294qj7445	null	3070
6086	175865427	134hX8PUXgY4FezTy7CWNFB9KfTZ8dTKKJ	null	3070
6087	250660599	15MigbnWiJ18QwFGbkeit5wqYsrCeNrhGY	null	3069
6088	30880828	1G4UjuxuJtYXBpAJ9o5WerJNpcBsivKgr3	null	3068
6089	40138816	1GMqNYmpJ2ELTSNuUqUAwRdU3vbh9bVAwB	null	3068
6090	28248184	1H4RGq7NvsGXHX8tb5RpRcmK81ojRwtomF	null	3067
6091	66812694	1Fxp4SX6sdgmeCCSFuyUbHTSdcYE9zYeKY	CoinTrader.net	3067
6092	182316900	35hir4S7XoNhTbUXyYydWRBeqTSuiWmBGP	null	3067
6093	226910559	35rdP3wXoQwybUnG8fAd8VJouz1rG2eV8X	null	3067
6094	268339024	1GP9VE3idC6z3bC25tJQ9wdkQToN49CCc6	null	3067
6095	292755429	1Bn5h6YZ6H9ZRyJzcwSeM3QSmWbmd7k7Ns	null	3067
6096	31533509	1AzWAb9q47cEEaUZmR19WCwWwanY2pDbWy	null	3066
6097	45664342	18vssbRHFbSrDttAAg9tX1TtwSvUyCKJwd	null	3066
6098	53832014	13MvfPM193zAt83SR4FGRiRBUhMWuL5Y5T	Xapo.com	3066
6099	56335584	1FQnxKNusTdroCNCPRDbiFYT2yWz8hVacw	BitYes.com	3066
6100	122352589	1NfXqAf4zQdkYmkVtXn3cGXLxdZcYFjdV7	ePay.info	3066
6101	124141998	12ijjeY88YW4Y3VWyjGgsdkJX9XSyyXbV3	null	3066
6102	265121613	17Syiz3e9mYDAKqQnTQ8Moaa7V3T7fbhN5	null	3066
6103	66531303	18hYDwyWqK9nxnGZJfsEWgrDRJZY8fEUVE	null	3065
6104	90681714	1DSt8gBBkMr3VjiRDZsarKgQPB2XQFMnVL	null	3065
6105	17914811	1FLh2qM38W2sSxudoa6ysNPpQ3442TUQzG	null	3064
6106	37766521	1FtovQ4KsLHEfZEEci8U3DKu2rFNSy4aSw	null	3064
6107	77191184	18pLihzXhFW8vGyL5g4w1Zcxaw6QGBbN3Y	null	3064
6108	175424959	3QrGqud1UWr4XL6PEg73KMDsNJHhirbWwx	null	3064
6109	80515078	1C54gkkQhg8eXgJAtVyxEvkzLCuyEofM6E	null	3063
6110	28384802	1uw7hv46dnbCzXpjS1csRrMaXohQPNdwi	Cex.io	3062
6111	88813714	18amrYMh8CG72tdgQWEEPQ2Cn95S1AbCyT	null	3062
6112	260611057	1Pc627RageTsa49EzsXfxXgfuVs4czhdyq	null	3062
6113	22493469	13QYgrFYEruYzooBJc374uTnNiau9iv65U	CoinTrader.net	3061
6114	151001704	3G7ADDanjtHshidjwA9z6UZKnwrVH9cYtV	null	3061
6115	163697845	1P5AgQX3B4ZvTFmZC2Ap2swb5Jt4NABJdd	Hashnest.com	3061
6116	35903008	1C4Wc6WZuAicA7CiS5rEkQt6bbQArD2uLp	null	3060
6117	144281999	13vTbVKTV6gM2oBG9o2JzPfNzxMHAfYaLC	Poloniex.com	3060
6118	115617660	1AW5kJQKwXZ47gWoKcJkDAkJHNLntvow8L	BTC-e.com	3059
6119	41608621	1Emz5mB2hVcsQGKvo89u5fjBY7CmqLeBHv	null	3058
6120	52713458	17e6TRVMcnzpiimsdD6NMum8h9rdKbSocs	BTC-e.com	3058
6121	138448569	1BGnHetjjamyvU5eJtbpdSqohm1GvZMHWJ	null	3058
6122	224470550	12wmwzh8RL9axYpepiCwmeZgDUYrwuoqBn	null	3057
6123	13672582	1Pz649vegQvXvgxNzFVgRSDWsuozoD3fCQ	null	3056
6124	35738940	13ERYEZjqC23rSiHX1oCehUExtSW9vcULZ	Poloniex.com	3056
6125	41436317	1CoP3Dqmkc8ofmGcswZ5pY9En5spQnZdvV	null	3056
6126	188227484	1QAYkDPbM9Qz9SioNA2NT9FKgDcLGRssgK	null	3056
6127	2211651	1BsWmvFJ4oqgVVvs1cFERhu9EMUJ1fryQX	ePay.info	3055
6128	43863801	12uFLL79ZpSpqsmEtKDUTDC5j67MDsjynV	null	3055
6129	73140245	1FpR6Q1Jo8pQAzusNZobpw3uAvfkPv8Wed	null	3055
6130	138948299	1FFfXhLKxcKRKCD4utbQfvq1d5sgDca8EW	null	3055
6131	253984808	3APfQ8dgWKnrYAdQZbd3YJw5NpZhW1wfGx	null	3055
6132	11138058	1CSPmXqPDk4w32qCZnbc7oWDB3YP62BFpS	null	3054
6133	133244666	1MEqWBpWz1Hg83k97PhaVNrPS1JR7JxoUJ	BTC-e.com	3054
6134	136699818	19YJBfLJqdB4z3fiw3mB52yUMUFEW25w2G	Luno.com	3054
6135	227617938	1626SYJXbAxpRAzKsQ1EQkobUyHF6sdDfC	null	3054
6136	32356954	1AcGWzvPMbquxaNyYZuhFEqkThMaKoExU6	null	3053
6137	42171838	13KoNwxMYwZGZoHfviMeSp1VtQyUMaBTeZ	BTC-e.com	3053
6138	27208443	1JpXZ4nAEbZ2rYmAj4JiNpw5S1znLaNTNx	null	3052
6139	63325784	16c8sbfSTnKu1dh8RVJgxdEh8CeuqAFHEK	null	3052
6140	64145272	16uwhx6EUMs8jTB3iQkfQgg3VXxqajzvEr	null	3052
6141	73407352	35xWAfAWAM9EMqscUw17FKaxWkskF9aWQK	Xapo.com	3052
6142	78262391	1BuvZ9BZhdUxpCXtGQhqnga5sFbfnwBQyj	null	3052
6143	143568094	1BZEQhYqudmsvS4wi2GwTcfbVogCiT4div	null	3052
6144	168666991	12qiEHyhcxTGw1NTrzStqVRvVDghCmp69c	null	3052
6145	11966773	19eqZHSoBFRkVLQH4KBLKWTW2Jj73Shqb2	null	3051
6146	127907053	1HhoUbh1QmDX6r2JD4ZAnnXRPRbwQiFvsv	BitoEX.com	3051
6147	200314926	3JxyoBNPqgxWqufXMjAVqSAWepjhh5UEmQ	Bitstamp.net	3051
6148	33599740	1FnLaDToGAHfcrv9kNT2bCFthhBPsfDgUF	null	3050
6149	232390347	1AN3Jmcs9pPj7xDNwhUsFR4jrWvrNLxtqt	null	3050
6150	122808144	1HAaf5LtMDBcJhqjq35oSF8KDBqAPQ55B7	null	3049
6151	277037424	1i8DpJ9Px79Ps92KtfzjpV8XaqWJCeP8A	null	3049
6152	49522599	1PT96PU5grhb3oHvnsJEsiqtXfb6yJ9eSe	null	3048
6153	65409518	12zjwxqJcYPN63wPy5Fy9BiaRDUGYxig3e	null	3048
6154	70301948	1EoCZFACXKLicXRwcVnCBzJerTFWynHv74	null	3048
6155	85963295	34tWfs3QTLpM8jTAKuNzYQXa1Ujdy88Aoe	null	3048
6156	262216172	12QcG6uf1FtqfhToQ76n8mNfc8jeeb8fNd	null	3048
6157	270559662	1Bhe3ZvLMTAeeRzGUmDcug15RUKLFCzBnF	BitBay.net	3048
6158	39922930	1LB8EJsDQZQt5X2EPHvKgHw1F66xLUUCj1	null	3047
6159	195088765	17tCowm3w3z9B9fQ3zDnNgp1t2DfzZtgwX	BX.in.th	3047
6160	208404436	17v8XXvAMUXkNRkLreCCnRszFNLKcA7Lep	null	3047
6161	44602742	1LVkecXKfeMqu96RihGP4CFjff3V4p3UXw	null	3046
6162	151431197	3PcB8WL2iCXjgBZUTvT2L2ytbVrETNbUYV	null	3046
6163	210587280	1DQD3f6rAD6NUXZxwvdraMQ3L1z9M3VVnL	null	3046
6164	21259558	19GcwB9kDZ8iBodNXsLQBoiZNq1rXxmbPi	null	3044
6165	95622021	12Aby67rVS2XoDzQopDoPAd2LCiVkVLVm7	null	3044
6166	17667227	1Archive1n2C579dMsAu3iC6tWzuQJz8dN	null	3043
6167	40384228	15hyB6wxAFU6xHYZy4JYpn4xbHag33USaC	null	3043
6168	40652534	14oyyAdQhQmBYiqfEaLs4SM5W3vXe5P3No	null	3043
6169	144962723	1LKgsKWNt3YRwBxoL914grKj3mrjxzm2U5	null	3043
6170	50221287	12L1iYtvr97sobc4xVscn1CxpD5aTnWVfH	CoinJar.com	3042
6171	85445783	1LLVZ5eKxy9f8ca9Q2KHGgG3E7su5ZepXn	null	3042
6172	89990615	1BkKY6jFPnzFhTdiLZxBZos5w55nnoEEz3	null	3042
