rank	node_id	label	out_degree
3364	33923095	null	1281
3365	34265983	null	1281
3366	87545457	null	1281
3367	138359696	null	1281
3368	138897563	null	1281
3369	8685903	null	1280
3370	10030318	null	1280
3371	41379719	null	1280
3372	49686943	null	1280
3373	68225849	null	1280
3374	69061892	null	1280
3375	70015511	null	1280
3376	27234901	null	1279
3377	68033144	null	1279
3378	80651380	null	1279
3379	11179582	null	1278
3380	58943092	null	1278
3381	67763626	null	1278
3382	135731710	null	1278
3383	70377327	null	1277
3384	58669793	null	1276
3385	67891002	null	1276
3386	69237689	null	1276
3387	20921117	null	1275
3388	35736640	null	1275
3389	59087518	null	1275
3390	60396353	null	1275
3391	60520303	null	1275
3392	69058602	null	1275
3393	69750145	null	1275
3394	26158255	null	1274
3395	30110028	null	1274
3396	60016026	null	1274
3397	63186567	null	1274
3398	69061440	null	1274
3399	69894722	null	1274
3400	70297291	null	1274
3401	77572290	null	1274
3402	5558201	null	1273
3403	9162133	null	1273
3404	16584060	null	1273
3405	37055003	null	1273
3406	59665811	null	1273
3407	59736569	null	1273
3408	68032285	null	1273
3409	69536434	null	1273
3410	70015518	null	1273
3411	73637890	null	1273
3412	137057373	null	1273
3413	137421315	null	1273
3414	137671670	null	1273
3415	21148647	null	1272
3416	45793672	null	1272
3417	58930176	null	1272
3418	73887617	null	1272
3419	17424437	null	1271
3420	21430056	null	1271
3421	58851411	null	1271
3422	70291780	null	1271
3423	83873397	null	1271
3424	36912372	null	1270
3425	69239125	null	1270
3426	69693481	null	1269
3427	92280660	null	1269
3428	104520282	null	1269
3429	108736904	null	1269
3430	116540192	null	1269
3431	138462228	null	1269
3432	14271915	null	1268
3433	15188639	null	1268
3434	15470318	null	1268
3435	28203593	null	1268
3436	32170485	null	1268
3437	56722577	null	1268
3438	68698244	null	1268
3439	70147092	null	1268
3440	89321718	null	1268
3441	136464066	null	1268
3442	10177404	null	1267
3443	18709748	null	1267
3444	4048247	null	1266
3445	69486629	null	1266
3446	103929709	null	1266
3447	4187113	null	1265
3448	59736566	null	1265
3449	70368371	null	1265
3450	106700729	null	1265
3451	6794097	null	1264
3452	15464787	null	1264
3453	66795867	null	1264
3454	68121918	null	1264
3455	68996658	null	1264
3456	103904128	null	1264
3457	14989083	null	1263
3458	54275953	null	1263
3459	66699244	null	1263
3460	68866763	null	1263
3461	36208	null	1262
3462	12660762	null	1262
3463	29874277	null	1262
3464	60109094	null	1262
3465	68107801	null	1262
3466	69356557	null	1262
3467	78235774	null	1262
3468	99223731	null	1262
3469	135126611	null	1262
3470	65447579	null	1261
3471	68211439	null	1261
3472	118753569	null	1261
3473	122102040	null	1261
3474	7469135	null	1260
3475	34906681	null	1260
3476	68583823	null	1260
3477	68788518	null	1260
3478	70511388	null	1260
3479	120722874	null	1260
3480	5848778	null	1259
3481	28008153	null	1259
3482	34828688	null	1259
3483	98347172	null	1259
3484	67884628	null	1258
3485	100477141	null	1258
3486	121854628	null	1258
3487	66693804	null	1257
3488	73074294	null	1257
3489	14986784	null	1256
3490	52087634	null	1256
3491	66666354	null	1256
3492	71081447	null	1256
3493	4070782	null	1255
3494	67071121	null	1255
3495	69355128	null	1255
3496	121005249	null	1255
3497	137420678	null	1255
3498	39879738	null	1254
3499	70592977	null	1254
3500	72056137	null	1254
3501	114056132	null	1254
3502	122025835	null	1254
3503	122100282	null	1254
3504	60392983	null	1253
3505	68448646	null	1253
3506	71924642	null	1253
3507	72160335	null	1253
3508	72951965	null	1253
3509	122264261	null	1253
3510	22074155	null	1252
3511	24293497	null	1252
3512	34286006	null	1252
3513	34343492	null	1252
3514	63186000	null	1252
3515	72317227	null	1252
3516	137258785	null	1252
3517	23133055	Coinimal.com	1251
3518	58461565	null	1251
3519	58606540	null	1251
3520	60572086	null	1251
3521	70701400	null	1251
3522	85417671	null	1251
3523	73194892	null	1250
3524	96276483	null	1250
3525	122100334	null	1250
3526	130143331	null	1250
3527	30163163	null	1249
3528	46084421	null	1249
3529	46738513	null	1249
3530	74027384	null	1249
3531	121868513	null	1249
3532	121935278	null	1249
3533	138137426	null	1249
3534	4185279	null	1248
3535	34961629	null	1248
3536	73884735	null	1248
3537	121910750	null	1248
3538	132696534	null	1248
3539	7013197	null	1247
3540	31837310	null	1247
3541	53043555	null	1247
3542	56584956	null	1247
3543	122492315	null	1247
3544	30950144	null	1246
3545	33646063	null	1246
3546	61876297	null	1246
3547	73462721	null	1246
3548	103192898	null	1246
3549	123947372	null	1246
3550	138002981	null	1246
3551	683286	null	1245
3552	74027376	null	1245
3553	119905116	null	1245
3554	127029220	null	1245
3555	29898741	null	1244
3556	70745837	null	1244
3557	115540443	null	1244
3558	122915791	null	1244
3559	124796936	null	1244
3560	12248309	null	1243
3561	14643025	null	1243
3562	17432786	null	1243
3563	69240851	null	1243
3564	73753751	null	1243
3565	124007432	null	1243
3566	71170554	null	1242
3567	71788513	null	1242
3568	72387033	null	1242
3569	73314379	null	1242
3570	74094905	null	1242
3571	51669827	null	1241
3572	120739520	null	1241
3573	122698432	null	1241
3574	131848960	null	1241
3575	39689385	null	1240
3576	58660933	null	1240
3577	71614792	null	1240
3578	124215762	null	1240
3579	12205497	null	1239
3580	39230023	null	1239
3581	53875492	null	1239
3582	70344489	null	1239
3583	74098471	null	1239
3584	27538461	null	1238
3585	60447975	null	1238
3586	70003014	null	1238
3587	70142114	null	1238
3588	70771262	null	1238
3589	121565425	null	1238
3590	126458469	null	1238
3591	126613170	null	1238
3592	126797108	null	1238
3593	6426591	null	1237
3594	59856653	null	1237
3595	70021391	null	1237
3596	70508740	null	1237
3597	71491256	null	1237
3598	72795919	null	1237
3599	114492917	null	1237
3600	123419591	null	1237
3601	125003687	null	1237
3602	5965687	null	1236
3603	69758975	null	1236
3604	79511489	null	1236
3605	84467967	null	1236
3606	123390449	null	1236
3607	135960100	null	1236
3608	136889171	null	1236
3609	2014459	null	1235
3610	30436784	null	1235
3611	50633718	null	1235
3612	74311810	null	1235
3613	84595798	null	1235
3614	85131767	null	1235
3615	103091558	null	1235
3616	65280510	null	1234
3617	65568116	null	1234
3618	70592961	null	1234
3619	83082428	null	1234
3620	83601634	null	1234
3621	83871063	null	1234
3622	93666287	null	1234
3623	119866826	null	1234
3624	124287222	null	1234
3625	55404213	null	1233
3626	72612441	null	1233
3627	83727250	null	1233
3628	84717675	null	1233
3629	125797688	null	1233
3630	126009071	null	1233
3631	69476257	null	1232
3632	69646755	null	1232
3633	70742016	null	1232
3634	126251632	null	1232
3635	67875780	null	1231
3636	69683273	null	1231
3637	73743301	null	1231
3638	82961589	null	1231
3639	83434674	null	1231
3640	47803806	null	1230
3641	69230802	null	1230
3642	69355121	null	1230
3643	70696550	null	1230
3644	73593936	null	1230
3645	84727703	null	1230
3646	125450440	null	1230
3647	26946682	null	1229
3648	29570911	null	1229
3649	33910829	null	1229
3650	65427711	null	1229
3651	7110370	null	1228
3652	10536157	null	1228
3653	15675013	null	1228
3654	50472255	null	1228
3655	67760708	null	1228
3656	77439406	null	1228
3657	77595830	null	1228
3658	96166328	null	1228
3659	9740178	null	1227
3660	9877023	null	1227
3661	32777744	null	1227
3662	65149497	null	1227
3663	106611777	null	1227
3664	1194542	null	1226
3665	5589161	null	1226
3666	11331592	null	1226
3667	21798069	null	1226
3668	23142963	null	1226
3669	32874861	null	1226
3670	68308465	null	1226
3671	69471848	null	1226
3672	70698316	null	1226
3673	77754087	null	1226
3674	77862064	null	1226
3675	85276191	null	1226
3676	105704738	null	1226
3677	6258258	null	1225
3678	7465022	null	1225
3679	18568076	null	1225
3680	32664228	null	1225
3681	67160928	null	1225
3682	102952342	null	1225
3683	114738831	null	1225
3684	6490306	null	1224
3685	22988213	null	1224
3686	71012484	null	1224
3687	82367715	null	1224
3688	119597740	null	1224
3689	121868499	null	1224
3690	122855824	null	1224
3691	135959222	null	1224
3692	47098964	null	1223
3693	70510623	null	1223
3694	71015830	null	1223
3695	93291903	null	1223
3696	93765196	null	1223
3697	119691278	null	1223
3698	134156038	null	1223
3699	4054100	null	1222
3700	5666617	null	1222
3701	10617742	null	1222
3702	65023571	null	1222
3703	70745505	null	1222
3704	77295978	null	1222
3705	85491365	null	1222
3706	107980694	null	1222
3707	125059338	null	1222
3708	134820414	null	1222
3709	136865627	null	1222
3710	10925139	null	1221
3711	19233055	null	1221
3712	34137812	null	1221
3713	74474083	null	1221
3714	78862772	null	1221
3715	84110632	null	1221
3716	94191128	null	1221
3717	10516227	null	1220
3718	30227265	null	1220
3719	45486658	null	1220
3720	78288030	null	1220
3721	82704543	null	1220
3722	85679742	null	1220
3723	93474681	null	1220
3724	93906174	null	1220
3725	94055037	null	1220
3726	70592968	null	1219
3727	72386460	null	1219
3728	77152912	null	1219
3729	77957803	null	1219
3730	93077977	null	1219
3731	117583574	null	1219
3732	121603280	null	1219
3733	131880934	null	1219
3734	14268266	null	1218
3735	41571823	null	1218
3736	47663127	null	1218
3737	54825339	null	1218
3738	72617565	null	1218
3739	106720553	null	1218
3740	121866097	null	1218
3741	17074646	null	1217
3742	67744609	null	1217
3743	71496077	null	1217
3744	72487649	null	1217
3745	73885427	null	1217
3746	76918654	null	1217
3747	106296222	null	1217
3748	127083728	null	1217
3749	20610358	null	1216
3750	45444525	null	1216
3751	58313358	null	1216
3752	64814141	null	1216
3753	71075065	null	1216
3754	71490431	null	1216
3755	72045623	null	1216
3756	74094909	null	1216
3757	76761904	null	1216
3758	78577370	null	1216
3759	92920831	null	1216
3760	99780847	null	1216
3761	118548135	null	1216
3762	72305505	null	1215
3763	73292456	null	1215
3764	77134351	null	1215
3765	81801571	null	1215
3766	85790903	null	1215
3767	94374568	null	1215
3768	106490640	null	1215
3769	120788782	null	1215
3770	5825554	null	1214
3771	58312377	null	1214
3772	71890619	null	1214
3773	74027378	null	1214
3774	113021991	null	1214
3775	127546981	null	1214
3776	6827841	null	1213
3777	14191600	null	1213
3778	71613114	null	1213
3779	71740041	null	1213
3780	72150844	null	1213
3781	74217477	null	1213
3782	79936545	null	1213
3783	81943316	null	1213
3784	94566218	null	1213
3785	95994066	null	1213
3786	96994753	null	1213
3787	101471680	null	1213
3788	115047351	null	1213
3789	137008855	null	1213
3790	29010330	null	1212
3791	46701119	null	1212
3792	73458462	null	1212
3793	73463071	null	1212
3794	87098002	null	1212
3795	95180970	null	1212
3796	97169438	null	1212
3797	97958104	null	1212
3798	101074097	null	1212
3799	128950728	null	1212
3800	130481992	null	1212
3801	73072747	null	1211
3802	73194907	null	1211
3803	73830572	null	1211
3804	74024148	null	1211
3805	74731069	null	1211
3806	75680687	null	1211
3807	76766742	null	1211
3808	82913226	null	1211
3809	87674761	null	1211
3810	92558023	null	1211
3811	100499055	null	1211
3812	105331915	null	1211
3813	107144572	null	1211
3814	115234768	null	1211
3815	131114283	null	1211
3816	137214007	null	1211
3817	30641168	null	1210
3818	48432592	null	1210
3819	70505747	null	1210
3820	70694332	null	1210
3821	72382095	null	1210
3822	72949648	null	1210
3823	74306106	null	1210
3824	74586403	null	1210
3825	76656023	null	1210
3826	94609465	null	1210
3827	94987011	null	1210
3828	95462115	null	1210
3829	97786193	null	1210
3830	101296637	null	1210
3831	116147228	null	1210
3832	134622941	null	1210
3833	135959206	null	1210
3834	55754862	null	1209
3835	72775709	null	1209
3836	74076390	null	1209
3837	74440873	null	1209
3838	75004177	null	1209
3839	86528025	null	1209
3840	87135030	null	1209
3841	87248736	null	1209
3842	89984994	null	1209
3843	95442845	null	1209
3844	96879483	null	1209
3845	98516008	null	1209
3846	103924651	null	1209
3847	107475422	null	1209
3848	111270668	null	1209
3849	30705605	null	1208
3850	52565030	null	1208
3851	70597981	null	1208
3852	70737621	null	1208
3853	70963498	null	1208
3854	72596905	null	1208
3855	72796875	null	1208
3856	74745115	null	1208
3857	79185796	null	1208
3858	85947334	null	1208
3859	86116883	null	1208
3860	95321876	null	1208
3861	96414740	null	1208
3862	97263542	null	1208
3863	97629270	null	1208
3864	100693371	null	1208
3865	129745063	null	1208
3866	130971855	null	1208
3867	135554821	null	1208
3868	73538773	null	1207
3869	74874024	null	1207
3870	76482185	null	1207
3871	86943848	null	1207
3872	95891621	null	1207
3873	96674820	null	1207
3874	97794925	null	1207
3875	98349553	null	1207
3876	99736130	null	1207
3877	100148697	null	1207
3878	106985222	null	1207
3879	129618049	null	1207
3880	133178631	null	1207
3881	6490130	null	1206
3882	68033714	null	1206
3883	71152411	null	1206
3884	73327497	null	1206
3885	73696481	null	1206
3886	74996252	null	1206
3887	75106262	null	1206
3888	79519087	null	1206
3889	81278521	null	1206
3890	86716775	null	1206
3891	87835170	null	1206
3892	92293870	null	1206
3893	96914150	null	1206
3894	97127185	null	1206
3895	98699840	null	1206
3896	111833680	null	1206
3897	6483704	null	1205
3898	67868060	null	1205
3899	72391858	null	1205
3900	73201451	null	1205
3901	73470757	null	1205
3902	73743303	null	1205
3903	76321531	null	1205
3904	88114500	null	1205
3905	91599252	null	1205
3906	96508491	null	1205
3907	96674190	null	1205
3908	97456983	null	1205
3909	98231265	null	1205
3910	100663743	null	1205
3911	113552862	null	1205
3912	118687680	null	1205
3913	129987339	null	1205
3914	135393789	null	1205
3915	80204757	null	1204
3916	95750903	null	1204
3917	96102706	null	1204
3918	97364574	null	1204
3919	98134872	null	1204
3920	99234494	null	1204
3921	111451101	null	1204
3922	115074972	null	1204
3923	129019986	null	1204
3924	135623089	null	1204
3925	16406612	null	1203
3926	73461621	null	1203
3927	75348555	null	1203
3928	80955704	null	1203
3929	82512071	null	1203
3930	88089779	null	1203
3931	91391620	null	1203
3932	96244197	null	1203
3933	97955879	null	1203
3934	99067197	null	1203
3935	99268556	null	1203
3936	99528502	null	1203
3937	121355934	null	1203
3938	130828401	null	1203
3939	132995853	null	1203
3940	21581208	null	1202
3941	22942439	null	1202
3942	43544542	null	1202
3943	75539858	null	1202
3944	75942985	null	1202
3945	90821629	null	1202
3946	91132221	null	1202
3947	91800767	null	1202
3948	92255734	null	1202
3949	95453856	null	1202
3950	98913621	null	1202
3951	113192077	null	1202
3952	113988096	null	1202
3953	114330537	null	1202
3954	116923184	null	1202
3955	117394099	null	1202
3956	119243347	null	1202
3957	71616767	null	1201
3958	71789255	null	1201
3959	71955326	null	1201
3960	72610025	null	1201
3961	74897464	null	1201
3962	90215362	null	1201
3963	90458778	null	1201
3964	90956785	null	1201
3965	91291259	null	1201
3966	91570023	null	1201
3967	92188992	null	1201
3968	98917681	null	1201
3969	99554594	null	1201
3970	111581734	null	1201
3971	118257205	null	1201
3972	119243130	null	1201
3973	130201390	null	1201
3974	4079018	null	1200
3975	8706329	CoinMkt.com	1200
3976	22750860	null	1200
3977	65668333	null	1200
3978	72953151	null	1200
3979	79715390	null	1200
3980	89841086	null	1200
3981	91960371	null	1200
3982	95333397	null	1200
3983	99072522	null	1200
3984	101680759	null	1200
3985	114134723	null	1200
3986	130356253	null	1200
3987	134498441	null	1200
3988	134928609	null	1200
3989	46888986	null	1199
3990	54304857	null	1199
3991	72489044	null	1199
3992	72777769	null	1199
3993	72950613	null	1199
3994	73313340	null	1199
3995	75026276	null	1199
3996	81020126	null	1199
3997	88443953	null	1199
3998	89207842	null	1199
3999	90661129	null	1199
4000	91762574	null	1199
4001	95218629	null	1199
4002	98378790	null	1199
4003	99240922	null	1199
4004	113389133	null	1199
4005	117653141	null	1199
4006	135632035	null	1199
4007	29144995	null	1198
4008	29846075	null	1198
4009	45963175	null	1198
4010	68030010	null	1198
4011	71321239	null	1198
4012	71338395	null	1198
4013	72388464	null	1198
4014	72390654	null	1198
4015	73073694	null	1198
4016	73080914	null	1198
4017	73201448	null	1198
4018	74734254	null	1198
4019	88609554	null	1198
4020	89060024	null	1198
4021	92188975	null	1198
4022	96492472	null	1198
4023	98568557	null	1198
4024	99227166	null	1198
4025	100347479	null	1198
4026	113839392	null	1198
4027	118875100	null	1198
4028	46282429	null	1197
4029	59274437	null	1197
4030	68761656	null	1197
4031	75213334	null	1197
4032	80084352	null	1197
4033	94393598	null	1197
4034	95735588	null	1197
4035	22844599	null	1196
4036	45332571	null	1196
4037	67884623	null	1196
4038	71442023	null	1196
4039	71930058	null	1196
4040	74088399	null	1196
4041	75832031	null	1196
4042	89634073	null	1196
4043	92008038	null	1196
4044	94092705	null	1196
4045	94992879	null	1196
4046	105902649	null	1196
4047	116811127	null	1196
4048	132816069	null	1196
4049	29497070	null	1195
4050	34484445	null	1195
4051	60926722	null	1195
4052	67638285	null	1195
4053	68560890	null	1195
4054	68852267	null	1195
4055	71493783	null	1195
4056	74874735	null	1195
4057	76059372	null	1195
4058	76191841	null	1195
4059	91282596	null	1195
4060	92961940	null	1195
4061	118071470	null	1195
4062	129431734	null	1195
4063	7347267	null	1194
4064	40747679	null	1194
4065	68683059	null	1194
4066	80884872	null	1194
4067	89507310	null	1194
4068	92278371	null	1194
4069	92769861	null	1194
4070	94098047	null	1194
